	corr	w	p
0	0.06444634645370691	0.0	-30.0
1	0.5162945509955734	0.2	-30.0
2	0.5157047849673413	0.4	-30.0
3	0.5153079511124756	0.6	-30.0
4	0.5150717276816807	0.8	-30.0
5	0.5149178771213596	1.0	-30.0
6	0.06444648774980541	0.0	-29.9
7	0.5162945545786235	0.2	-29.9
8	0.5157048464166067	0.4	-29.9
9	0.5153079874326776	0.6	-29.9
10	0.5150717429951641	0.8	-29.9
11	0.5149178771213596	1.0	-29.9
12	0.06444662582846966	0.0	-29.799999999999997
13	0.516294558007056	0.2	-29.799999999999997
14	0.5157049081537157	0.4	-29.799999999999997
15	0.5153080239326626	0.6	-29.799999999999997
16	0.5150717583858125	0.8	-29.799999999999997
17	0.5149178771213596	1.0	-29.799999999999997
18	0.06444676062492394	0.0	-29.699999999999996
19	0.5162945612780254	0.2	-29.699999999999996
20	0.5157049701806485	0.4	-29.699999999999996
21	0.5153080606137677	0.6	-29.699999999999996
22	0.5150717738542137	0.8	-29.699999999999996
23	0.5149178771213596	1.0	-29.699999999999996
24	0.0644468920732734	0.0	-29.599999999999994
25	0.51629456438864	0.2	-29.599999999999994
26	0.5157050324994036	0.4	-29.599999999999994
27	0.5153080974773439	0.6	-29.599999999999994
28	0.5150717894009607	0.8	-29.599999999999994
29	0.5149178771213596	1.0	-29.599999999999994
30	0.06444702010648572	0.0	-29.499999999999993
31	0.5162945673359609	0.2	-29.499999999999993
32	0.5157050951119985	0.4	-29.499999999999993
33	0.515308134524755	0.6	-29.499999999999993
34	0.5150718050266533	0.8	-29.499999999999993
35	0.5149178771213596	1.0	-29.499999999999993
36	0.06444714465637143	0.0	-29.39999999999999
37	0.5162945701170023	0.2	-29.39999999999999
38	0.5157051580204696	0.4	-29.39999999999999
39	0.51530817175738	0.6	-29.39999999999999
40	0.5150718207318973	0.8	-29.39999999999999
41	0.5149178771213596	1.0	-29.39999999999999
42	0.06444726565356497	0.0	-29.29999999999999
43	0.5162945727287294	0.2	-29.29999999999999
44	0.5157052212268723	0.4	-29.29999999999999
45	0.5153082091766112	0.6	-29.29999999999999
46	0.5150718365173048	0.8	-29.29999999999999
47	0.5149178771213596	1.0	-29.29999999999999
48	0.06444738302750493	0.0	-29.19999999999999
49	0.516294575168059	0.2	-29.19999999999999
50	0.5157052847332824	0.4	-29.19999999999999
51	0.5153082467838557	0.6	-29.19999999999999
52	0.515071852383495	0.8	-29.19999999999999
53	0.5149178771213596	1.0	-29.19999999999999
54	0.064447496706414	0.0	-29.099999999999987
55	0.5162945774318579	0.2	-29.099999999999987
56	0.5157053485417945	0.4	-29.099999999999987
57	0.5153082845805349	0.6	-29.099999999999987
58	0.5150718683310926	0.8	-29.099999999999987
59	0.5149178771213596	1.0	-29.099999999999987
60	0.06444760661727864	0.0	-28.999999999999986
61	0.5162945795169427	0.2	-28.999999999999986
62	0.515705412654524	0.4	-28.999999999999986
63	0.5153083225680853	0.6	-28.999999999999986
64	0.5150718843607298	0.8	-28.999999999999986
65	0.5149178771213596	1.0	-28.999999999999986
66	0.0644477126858284	0.0	-28.899999999999984
67	0.5162945814200781	0.2	-28.899999999999984
68	0.5157054770736067	0.4	-28.899999999999984
69	0.5153083607479584	0.6	-28.899999999999984
70	0.5150719004730454	0.8	-28.899999999999984
71	0.5149178771213596	1.0	-28.899999999999984
72	0.06444781483651489	0.0	-28.799999999999983
73	0.5162945831379778	0.2	-28.799999999999983
74	0.5157055418011989	0.4	-28.799999999999983
75	0.5153083991216205	0.6	-28.799999999999983
76	0.5150719166686848	0.8	-28.799999999999983
77	0.5149178771213596	1.0	-28.799999999999983
78	0.06444791299249082	0.0	-28.69999999999998
79	0.5162945846673019	0.2	-28.69999999999998
80	0.515705606839478	0.4	-28.69999999999998
81	0.5153084376905542	0.6	-28.69999999999998
82	0.5150719329483003	0.8	-28.69999999999998
83	0.5149178771213596	1.0	-28.69999999999998
84	0.06444800707558763	0.0	-28.59999999999998
85	0.5162945860046575	0.2	-28.59999999999998
86	0.5157056721906431	0.4	-28.59999999999998
87	0.5153084764562574	0.6	-28.59999999999998
88	0.5150719493125518	0.8	-28.59999999999998
89	0.5149178771213596	1.0	-28.59999999999998
90	0.06444809700629416	0.0	-28.49999999999998
91	0.5162945871465972	0.2	-28.49999999999998
92	0.515705737856915	0.4	-28.49999999999998
93	0.5153085154202437	0.6	-28.49999999999998
94	0.5150719657621059	0.8	-28.49999999999998
95	0.5149178771213596	1.0	-28.49999999999998
96	0.06444818270373383	0.0	-28.399999999999977
97	0.5162945880896181	0.2	-28.399999999999977
98	0.5157058038405363	0.4	-28.399999999999977
99	0.5153085545840435	0.6	-28.399999999999977
100	0.5150719822976368	0.8	-28.399999999999977
101	0.5149178771213596	1.0	-28.399999999999977
102	0.06444826408564204	0.0	-28.299999999999976
103	0.5162945888301621	0.2	-28.299999999999976
104	0.5157058701437723	0.4	-28.299999999999976
105	0.5153085939492033	0.6	-28.299999999999976
106	0.5150719989198258	0.8	-28.299999999999976
107	0.5149178771213596	1.0	-28.299999999999976
108	0.06444834106834312	0.0	-28.199999999999974
109	0.5162945893646138	0.2	-28.199999999999974
110	0.5157059367689111	0.4	-28.199999999999974
111	0.5153086335172865	0.6	-28.199999999999974
112	0.515072015629362	0.8	-28.199999999999974
113	0.5149178771213596	1.0	-28.199999999999974
114	0.06444841356672674	0.0	-28.099999999999973
115	0.5162945896893002	0.2	-28.099999999999973
116	0.5157060037182637	0.4	-28.099999999999973
117	0.5153086732898735	0.6	-28.099999999999973
