	corr	w	p
0	0.40385374333559204	0.0	-30.0
1	0.7803322082859883	0.2	-30.0
2	0.7727195571219083	0.4	-30.0
3	0.7694024938794579	0.6	-30.0
4	0.767590247915326	0.8	-30.0
5	0.7664528369525778	1.0	-30.0
6	0.4038620193129365	0.0	-29.9
7	0.7803348054960075	0.2	-29.9
8	0.7727210365902966	0.4	-29.9
9	0.7694032320101745	0.6	-29.9
10	0.7675905401852485	0.8	-29.9
11	0.7664528369525778	1.0	-29.9
12	0.40387035355998463	0.0	-29.799999999999997
13	0.7803374199123417	0.2	-29.799999999999997
14	0.7727225260079288	0.4	-29.799999999999997
15	0.7694039751222272	0.6	-29.799999999999997
16	0.7675908344306857	0.8	-29.799999999999997
17	0.7664528369525778	1.0	-29.799999999999997
18	0.4038787466879672	0.0	-29.699999999999996
19	0.7803400517068428	0.2	-29.699999999999996
20	0.7727240254755617	0.4	-29.699999999999996
21	0.7694047232662267	0.6	-29.699999999999996
22	0.7675911306717377	0.8	-29.699999999999996
23	0.7664528369525778	1.0	-29.699999999999996
24	0.4038871993166737	0.0	-29.599999999999994
25	0.7803427010536612	0.2	-29.599999999999994
26	0.7727255350953165	0.4	-29.599999999999994
27	0.7694054764934704	0.6	-29.599999999999994
28	0.7675914289287782	0.8	-29.599999999999994
29	0.7664528369525778	1.0	-29.599999999999994
30	0.40389571207460406	0.0	-29.499999999999993
31	0.780345368129284	0.2	-29.499999999999993
32	0.7727270549707025	0.4	-29.499999999999993
33	0.7694062348559555	0.6	-29.499999999999993
34	0.7675917292224593	0.8	-29.499999999999993
35	0.7664528369525778	1.0	-29.499999999999993
36	0.4039042855991223	0.0	-29.39999999999999
37	0.7803480531125737	0.2	-29.39999999999999
38	0.7727285852066406	0.4	-29.39999999999999
39	0.7694069984063907	0.6	-29.39999999999999
40	0.767592031573716	0.8	-29.39999999999999
41	0.7664528369525778	1.0	-29.39999999999999
42	0.40391292053661465	0.0	-29.29999999999999
43	0.7803507561848093	0.2	-29.29999999999999
44	0.7727301259094875	0.4	-29.29999999999999
45	0.7694077671982074	0.6	-29.29999999999999
46	0.7675923360037704	0.8	-29.29999999999999
47	0.7664528369525778	1.0	-29.29999999999999
48	0.403921617542651	0.0	-29.19999999999999
49	0.7803534775297276	0.2	-29.19999999999999
50	0.7727316771870598	0.4	-29.19999999999999
51	0.7694085412855736	0.6	-29.19999999999999
52	0.7675926425341375	0.8	-29.19999999999999
53	0.7664528369525778	1.0	-29.19999999999999
54	0.40393037728214864	0.0	-29.099999999999987
55	0.7803562173335628	0.2	-29.099999999999987
56	0.7727332391486602	0.4	-29.099999999999987
57	0.7694093207234053	0.6	-29.099999999999987
58	0.7675929511866304	0.8	-29.099999999999987
59	0.7664528369525778	1.0	-29.099999999999987
60	0.4039392004295415	0.0	-28.999999999999986
61	0.7803589757850917	0.2	-28.999999999999986
62	0.7727348119051016	0.4	-28.999999999999986
63	0.7694101055673803	0.6	-28.999999999999986
64	0.767593261983365	0.8	-28.999999999999986
65	0.7664528369525778	1.0	-28.999999999999986
66	0.403948087668951	0.0	-28.899999999999984
67	0.7803617530756753	0.2	-28.899999999999984
68	0.7727363955687349	0.4	-28.899999999999984
69	0.7694108958739512	0.6	-28.899999999999984
70	0.7675935749467646	0.8	-28.899999999999984
71	0.7664528369525778	1.0	-28.899999999999984
72	0.40395703969436225	0.0	-28.799999999999983
73	0.7803645493993046	0.2	-28.799999999999983
74	0.7727379902534743	0.4	-28.799999999999983
75	0.7694116917003582	0.6	-28.799999999999983
76	0.7675938900995672	0.8	-28.799999999999983
77	0.7664528369525778	1.0	-28.799999999999983
78	0.40396605720980305	0.0	-28.69999999999998
79	0.7803673649526444	0.2	-28.69999999999998
80	0.7727395960748261	0.4	-28.69999999999998
81	0.7694124931046447	0.6	-28.69999999999998
82	0.767594207464829	0.8	-28.69999999999998
83	0.7664528369525778	1.0	-28.69999999999998
84	0.40397514092952735	0.0	-28.59999999999998
85	0.7803701999350807	0.2	-28.59999999999998
86	0.7727412131499145	0.4	-28.59999999999998
87	0.7694133001456689	0.6	-28.59999999999998
88	0.7675945270659312	0.8	-28.59999999999998
89	0.7664528369525778	1.0	-28.59999999999998
90	0.4039842915782027	0.0	-28.49999999999998
91	0.7803730545487682	0.2	-28.49999999999998
92	0.772742841597512	0.4	-28.49999999999998
93	0.7694141128831202	0.6	-28.49999999999998
94	0.7675948489265848	0.8	-28.49999999999998
95	0.7664528369525778	1.0	-28.49999999999998
96	0.4039935098911017	0.0	-28.399999999999977
97	0.7803759289986765	0.2	-28.399999999999977
98	0.7727444815380675	0.4	-28.399999999999977
99	0.7694149313775334	0.6	-28.399999999999977
100	0.7675951730708378	0.8	-28.399999999999977
101	0.7664528369525778	1.0	-28.399999999999977
102	0.4040027966142977	0.0	-28.299999999999976
103	0.7803788234926414	0.2	-28.299999999999976
104	0.7727461330937359	0.4	-28.299999999999976
105	0.7694157556903025	0.6	-28.299999999999976
106	0.7675954995230798	0.8	-28.299999999999976
107	0.7664528369525778	1.0	-28.299999999999976
108	0.40401215250486466	0.0	-28.199999999999974
109	0.7803817382414147	0.2	-28.199999999999974
110	0.772747796388408	0.4	-28.199999999999974
111	0.7694165858836974	0.6	-28.199999999999974
112	0.7675958283080488	0.8	-28.199999999999974
113	0.7664528369525778	1.0	-28.199999999999974
114	0.4040215783310823	0.0	-28.099999999999973
115	0.7803846734587143	0.2	-28.099999999999973
116	0.7727494715477431	0.4	-28.099999999999973
117	0.7694174220208796	0.6	-28.099999999999973
