	corr	w	p
0	0.023331227384797617	0.0	-30.0
1	0.1163455820173848	0.2	-30.0
2	0.23994543885005074	0.4	-30.0
3	0.36203268144071993	0.6	-30.0
4	0.43054589090691153	0.8	-30.0
5	0.4444815368069164	1.0	-30.0
6	0.02333156950881807	0.0	-29.9
7	0.11632204568251456	0.2	-29.9
8	0.2399025491813755	0.4	-29.9
9	0.3619995753381127	0.6	-29.9
10	0.4305378568260928	0.8	-29.9
11	0.4444815368069164	1.0	-29.9
12	0.023331917474302855	0.0	-29.799999999999997
13	0.11629836674006469	0.2	-29.799999999999997
14	0.23985938895320588	0.4	-29.799999999999997
15	0.36196625003084837	0.6	-29.799999999999997
16	0.430529768004768	0.8	-29.799999999999997
17	0.4444815368069164	1.0	-29.799999999999997
18	0.023332271362649797	0.0	-29.699999999999996
19	0.11627454388666293	0.2	-29.699999999999996
20	0.23981595559690083	0.4	-29.699999999999996
21	0.3619327033336289	0.6	-29.699999999999996
22	0.4305216238786185	0.8	-29.699999999999996
23	0.4444815368069164	1.0	-29.699999999999996
24	0.023332631256432552	0.0	-29.599999999999994
25	0.11625057580281209	0.2	-29.599999999999994
26	0.23977224651100093	0.4	-29.599999999999994
27	0.36189893303186255	0.6	-29.599999999999994
28	0.4305134238754663	0.8	-29.599999999999994
29	0.4444815368069164	1.0	-29.599999999999994
30	0.023332997239418878	0.0	-29.499999999999993
31	0.11622646115263699	0.2	-29.499999999999993
32	0.23972825906070033	0.4	-29.499999999999993
33	0.36186493688116905	0.6	-29.499999999999993
34	0.43050516741513656	0.8	-29.499999999999993
35	0.4444815368069164	1.0	-29.499999999999993
36	0.023333369396589112	0.0	-29.39999999999999
37	0.11620219858362642	0.2	-29.39999999999999
38	0.23968399057730735	0.4	-29.39999999999999
39	0.3618307126068756	0.6	-29.39999999999999
40	0.430496853909316	0.8	-29.39999999999999
41	0.4444815368069164	1.0	-29.39999999999999
42	0.023333747814155113	0.0	-29.29999999999999
43	0.11617778672637033	0.2	-29.29999999999999
44	0.23963943835769522	0.4	-29.29999999999999
45	0.36179625790350173	0.6	-29.29999999999999
46	0.43048848276140894	0.8	-29.29999999999999
47	0.4444815368069164	1.0	-29.29999999999999
48	0.023334132579579458	0.0	-29.19999999999999
49	0.11615322419429186	0.2	-29.19999999999999
50	0.239594599663742	0.4	-29.19999999999999
51	0.3617615704342345	0.6	-29.19999999999999
52	0.4304800533663901	0.8	-29.19999999999999
53	0.4444815368069164	1.0	-29.19999999999999
54	0.023334523781594927	0.0	-29.099999999999987
55	0.11612850958337453	0.2	-29.099999999999987
56	0.23954947172175936	0.4	-29.099999999999987
57	0.3617266478303924	0.6	-29.099999999999987
58	0.43047156511065465	0.8	-29.099999999999987
59	0.4444815368069164	1.0	-29.099999999999987
60	0.023334921510224538	0.0	-28.999999999999986
61	0.11610364147188379	0.2	-28.999999999999986
62	0.23950405172191042	0.4	-28.999999999999986
63	0.361691487690878	0.6	-28.999999999999986
64	0.430463017371864	0.8	-28.999999999999986
65	0.4444815368069164	1.0	-28.999999999999986
66	0.023335325856801738	0.0	-28.899999999999984
67	0.11607861842008364	0.2	-28.899999999999984
68	0.2394583368176158	0.4	-28.899999999999984
69	0.3616560875816206	0.6	-28.899999999999984
70	0.4304544095187901	0.8	-28.899999999999984
71	0.4444815368069164	1.0	-28.899999999999984
72	0.023335736913991066	0.0	-28.799999999999983
73	0.11605343896994766	0.2	-28.799999999999983
74	0.23941232412494853	0.4	-28.799999999999983
75	0.3616204450350051	0.6	-28.799999999999983
76	0.4304457409111541	0.8	-28.799999999999983
77	0.4444815368069164	1.0	-28.799999999999983
78	0.0233361547758092	0.0	-28.69999999999998
79	0.11602810164486418	0.2	-28.69999999999998
80	0.239366010722016	0.4	-28.69999999999998
81	0.3615845575492917	0.6	-28.69999999999998
82	0.43043701089946296	0.8	-28.69999999999998
83	0.4444815368069164	1.0	-28.69999999999998
84	0.02333657953764631	0.0	-28.59999999999998
85	0.11600260494933606	0.2	-28.59999999999998
86	0.23931939364833094	0.4	-28.59999999999998
87	0.3615484225880212	0.6	-28.59999999999998
88	0.4304282188248431	0.8	-28.59999999999998
89	0.4444815368069164	1.0	-28.59999999999998
90	0.02333701129628793	0.0	-28.49999999999998
91	0.11597694736867467	0.2	-28.49999999999998
92	0.2392724699041684	0.4	-28.49999999999998
93	0.3615120375794092	0.6	-28.49999999999998
94	0.43041936401886816	0.8	-28.49999999999998
95	0.4444815368069164	1.0	-28.49999999999998
96	0.023337450149937235	0.0	-28.399999999999977
97	0.1159511273686877	0.2	-28.399999999999977
98	0.23922523644991112	0.4	-28.399999999999977
99	0.3614753999157273	0.6	-28.399999999999977
100	0.43041044580338556	0.8	-28.399999999999977
101	0.4444815368069164	1.0	-28.399999999999977
102	0.023337896198237472	0.0	-28.299999999999976
103	0.11592514339536066	0.2	-28.299999999999976
104	0.2391776902053812	0.4	-28.299999999999976
105	0.36143850695267077	0.6	-28.299999999999976
106	0.4304014634903375	0.8	-28.299999999999976
107	0.4444815368069164	1.0	-28.299999999999976
108	0.02333834954229529	0.0	-28.199999999999974
109	0.11589899387453297	0.2	-28.199999999999974
110	0.23912982804915828	0.4	-28.199999999999974
111	0.3614013560087139	0.6	-28.199999999999974
112	0.4303924163815782	0.8	-28.199999999999974
113	0.4444815368069164	1.0	-28.199999999999974
114	0.02333881028470407	0.0	-28.099999999999973
115	0.11587267721156666	0.2	-28.099999999999973
116	0.23908164681788413	0.4	-28.099999999999973
117	0.36136394436445085	0.6	-28.099999999999973
