	corr	w	p
0	0.07516174482024737	0.0	-30.0
1	0.12721303402058054	0.2	-30.0
2	0.12311515161629982	0.4	-30.0
3	0.12144083744454343	0.6	-30.0
4	0.12054501191542524	0.8	-30.0
5	0.1199887609366878	1.0	-30.0
6	0.07516114640753833	0.0	-29.9
7	0.12721463172852313	0.2	-29.9
8	0.12311600870986249	0.4	-29.9
9	0.12144125780685971	0.6	-29.9
10	0.12054517695481089	0.8	-29.9
11	0.1199887609366878	1.0	-29.9
12	0.07516054306331418	0.0	-29.799999999999997
13	0.12721623960808656	0.2	-29.799999999999997
14	0.12311687143170001	0.4	-29.799999999999997
15	0.12144168094906296	0.6	-29.799999999999997
16	0.12054534308896633	0.8	-29.799999999999997
17	0.1199887609366878	1.0	-29.799999999999997
18	0.07515993473396841	0.0	-29.699999999999996
19	0.12721785775813324	0.2	-29.699999999999996
20	0.12311773983816385	0.4	-29.699999999999996
21	0.12144210689916901	0.6	-29.699999999999996
22	0.12054551032895622	0.8	-29.699999999999996
23	0.1199887609366878	1.0	-29.699999999999996
24	0.07515932136515519	0.0	-29.599999999999994
25	0.1272194862788213	0.2	-29.599999999999994
26	0.123118613986366	0.4	-29.599999999999994
27	0.12144253568557462	0.6	-29.599999999999994
28	0.1205456786859957	0.8	-29.599999999999994
29	0.1199887609366878	1.0	-29.599999999999994
30	0.07515870290177687	0.0	-29.499999999999993
31	0.12722112527162577	0.2	-29.499999999999993
32	0.1231194939341917	0.4	-29.499999999999993
33	0.12144296733706286	0.6	-29.499999999999993
34	0.12054584817145313	0.8	-29.499999999999993
35	0.1199887609366878	1.0	-29.499999999999993
36	0.07515807928797175	0.0	-29.39999999999999
37	0.1272227748393606	0.2	-29.39999999999999
38	0.12312037974031269	0.4	-29.39999999999999
39	0.12144340188281083	0.6	-29.39999999999999
40	0.12054601879685287	0.8	-29.39999999999999
41	0.1199887609366878	1.0	-29.39999999999999
42	0.07515745046710139	0.0	-29.29999999999999
43	0.12722443508620063	0.2	-29.29999999999999
44	0.12312127146420045	0.4	-29.29999999999999
45	0.12144383935239571	0.6	-29.29999999999999
46	0.12054619057387764	0.8	-29.29999999999999
47	0.1199887609366878	1.0	-29.29999999999999
48	0.07515681638173805	0.0	-29.19999999999999
49	0.12722610611770416	0.2	-29.19999999999999
50	0.1231221691661401	0.4	-29.19999999999999
51	0.12144427977580187	0.6	-29.19999999999999
52	0.12054636351437163	0.8	-29.19999999999999
53	0.1199887609366878	1.0	-29.19999999999999
54	0.07515617697365118	0.0	-29.099999999999987
55	0.12722778804083643	0.2	-29.099999999999987
56	0.12312307290724428	0.4	-29.099999999999987
57	0.12144472318342789	0.6	-29.099999999999987
58	0.12054653763034293	0.8	-29.099999999999987
59	0.1199887609366878	1.0	-29.099999999999987
60	0.07515553218379464	0.0	-28.999999999999986
61	0.1272294809639926	0.2	-28.999999999999986
62	0.12312398274946741	0.4	-28.999999999999986
63	0.1214451696060938	0.6	-28.999999999999986
64	0.12054671293396653	0.8	-28.999999999999986
65	0.1199887609366878	1.0	-28.999999999999986
66	0.07515488195229295	0.0	-28.899999999999984
67	0.1272311849970223	0.2	-28.899999999999984
68	0.12312489875562027	0.4	-28.899999999999984
69	0.12144561907504839	0.6	-28.899999999999984
70	0.12054688943758743	0.8	-28.899999999999984
71	0.1199887609366878	1.0	-28.899999999999984
72	0.0751542262184276	0.0	-28.799999999999983
73	0.12723290025125375	0.2	-28.799999999999983
74	0.12312582098938504	0.4	-28.799999999999983
75	0.12144607162197672	0.6	-28.799999999999983
76	0.12054706715372326	0.8	-28.799999999999983
77	0.1199887609366878	1.0	-28.799999999999983
78	0.07515356492062315	0.0	-28.69999999999998
79	0.12723462683951897	0.2	-28.69999999999998
80	0.12312674951533004	0.4	-28.69999999999998
81	0.1214465272790076	0.6	-28.69999999999998
82	0.12054724609506769	0.8	-28.69999999999998
83	0.1199887609366878	1.0	-28.69999999999998
84	0.07515289799643296	0.0	-28.59999999999998
85	0.12723636487617937	0.2	-28.59999999999998
86	0.12312768439892569	0.4	-28.59999999999998
87	0.12144698607872166	0.6	-28.59999999999998
88	0.12054742627449325	0.8	-28.59999999999998
89	0.1199887609366878	1.0	-28.59999999999998
90	0.075152225382525	0.0	-28.49999999999998
91	0.1272381144771515	0.2	-28.49999999999998
92	0.12312862570656011	0.4	-28.49999999999998
93	0.12144744805415923	0.6	-28.49999999999998
94	0.12054760770505446	0.8	-28.49999999999998
95	0.1199887609366878	1.0	-28.49999999999998
96	0.07515154701466681	0.0	-28.399999999999977
97	0.12723987575993398	0.2	-28.399999999999977
98	0.12312957350555537	0.4	-28.399999999999977
99	0.12144791323882835	0.6	-28.399999999999977
100	0.12054779039999144	0.8	-28.399999999999977
101	0.1199887609366878	1.0	-28.399999999999977
102	0.0751508628277108	0.0	-28.299999999999976
103	0.12724164884363434	0.2	-28.299999999999976
104	0.12313052786418403	0.4	-28.299999999999976
105	0.12144838166671333	0.6	-28.299999999999976
106	0.12054797437273286	0.8	-28.299999999999976
107	0.1199887609366878	1.0	-28.299999999999976
108	0.07515017275557923	0.0	-28.199999999999974
109	0.12724343384899697	0.2	-28.199999999999974
110	0.12313148885168569	0.4	-28.199999999999974
111	0.12144885337228306	0.6	-28.199999999999974
112	0.12054815963689933	0.8	-28.199999999999974
113	0.1199887609366878	1.0	-28.199999999999974
114	0.07514947673124842	0.0	-28.099999999999973
115	0.12724523089843126	0.2	-28.099999999999973
116	0.12313245653828475	0.4	-28.099999999999973
117	0.12144932839049974	0.6	-28.099999999999973
118	0.12054834620630712	0.8	-28.099999999999973
119	0.1199887609366878	1.0	-28.099999999999973
120	0.07514877468673352	0.0	-27.99999999999997
121	0.12724704011604038	0.2	-27.99999999999997
122	0.1231334309952074	0.4	-27.99999999999997
123	0.12144980675682787	0.6	-27.99999999999997
124	0.12054853409497152	0.8	-27.99999999999997
125	0.1199887609366878	1.0	-27.99999999999997
126	0.07514806655307224	0.0	-27.89999999999997
127	0.12724886162765084	0.2	-27.89999999999997
128	0.12313441229470018	0.4	-27.89999999999997
129	0.12145028850724308	0.6	-27.89999999999997
130	0.12054872331711022	0.8	-27.89999999999997
131	0.1199887609366878	1.0	-27.89999999999997
132	0.07514735226030882	0.0	-27.79999999999997
133	0.12725069556084273	0.2	-27.79999999999997
134	0.12313540051004779	0.4	-27.79999999999997
135	0.12145077367824152	0.6	-27.79999999999997
136	0.1205489138871475	0.8	-27.79999999999997
137	0.1199887609366878	1.0	-27.79999999999997
138	0.07514663173747761	0.0	-27.699999999999967
139	0.1272525420449802	0.2	-27.699999999999967
140	0.12313639571559236	0.4	-27.699999999999967
141	0.12145126230684951	0.6	-27.699999999999967
142	0.12054910581971742	0.8	-27.699999999999967
143	0.1199887609366878	1.0	-27.699999999999967
144	0.07514590491258638	0.0	-27.599999999999966
145	0.12725440121124293	0.2	-27.599999999999966
146	0.12313739798675213	0.4	-27.599999999999966
147	0.12145175443063283	0.6	-27.599999999999966
148	0.12054929912966816	0.8	-27.599999999999966
149	0.1199887609366878	1.0	-27.599999999999966
150	0.0751451717125993	0.0	-27.499999999999964
151	0.12725627319265825	0.2	-27.499999999999964
