	corr	w	p
0	0.03192208672149108	0.0	-30.0
1	0.4497706460511119	0.2	-30.0
2	0.4497606703385466	0.4	-30.0
3	0.44974450040712327	0.6	-30.0
4	0.4497340021135041	0.8	-30.0
5	0.4497269303094634	1.0	-30.0
6	0.03192137931755386	0.0	-29.9
7	0.44977062670587253	0.2	-29.9
8	0.44976067253155244	0.4	-29.9
9	0.44974450278548606	0.6	-29.9
10	0.4497340032688313	0.8	-29.9
11	0.4497269303094634	1.0	-29.9
12	0.03192066889907001	0.0	-29.799999999999997
13	0.44977060724147666	0.2	-29.799999999999997
14	0.449760674741317	0.4	-29.799999999999997
15	0.4497445051804276	0.6	-29.799999999999997
16	0.4497340044320892	0.8	-29.799999999999997
17	0.4497269303094634	1.0	-29.799999999999997
18	0.03191995544829048	0.0	-29.699999999999996
19	0.44977058765678724	0.2	-29.699999999999996
20	0.4497606769679806	0.4	-29.699999999999996
21	0.44974450759209456	0.6	-29.699999999999996
22	0.4497340056033486	0.8	-29.699999999999996
23	0.4497269303094634	1.0	-29.699999999999996
24	0.03191923894738077	0.0	-29.599999999999994
25	0.4497705679506536	0.2	-29.599999999999994
26	0.4497606792116853	0.4	-29.599999999999994
27	0.4497445100206351	0.6	-29.599999999999994
28	0.449734006782681	0.8	-29.599999999999994
29	0.4497269303094634	1.0	-29.599999999999994
30	0.031918519378421946	0.0	-29.499999999999993
31	0.44977054812191053	0.2	-29.499999999999993
32	0.4497606814725733	0.4	-29.499999999999993
33	0.4497445124661986	0.6	-29.499999999999993
34	0.4497340079701586	0.8	-29.499999999999993
35	0.4497269303094634	1.0	-29.499999999999993
36	0.03191779672341155	0.0	-29.39999999999999
37	0.4497705281693781	0.2	-29.39999999999999
38	0.4497606837507881	0.4	-29.39999999999999
39	0.4497445149289361	0.6	-29.39999999999999
40	0.4497340091658544	0.8	-29.39999999999999
41	0.4497269303094634	1.0	-29.39999999999999
42	0.03191707096426461	0.0	-29.29999999999999
43	0.4497705080918619	0.2	-29.29999999999999
44	0.449760686046474	0.4	-29.29999999999999
45	0.4497445174089996	0.6	-29.29999999999999
46	0.449734010369842	0.8	-29.29999999999999
47	0.4497269303094634	1.0	-29.29999999999999
48	0.031916342082814686	0.0	-29.19999999999999
49	0.4497704878881522	0.2	-29.19999999999999
50	0.4497606883597763	0.4	-29.19999999999999
51	0.44974451990654263	0.6	-29.19999999999999
52	0.44973401158219567	0.8	-29.19999999999999
53	0.4497269303094634	1.0	-29.19999999999999
54	0.031915610060815044	0.0	-29.099999999999987
55	0.4497704675570243	0.2	-29.099999999999987
56	0.449760690690841	0.4	-29.099999999999987
57	0.44974452242172025	0.6	-29.099999999999987
58	0.4497340128029903	0.8	-29.099999999999987
59	0.4497269303094634	1.0	-29.099999999999987
60	0.031914874879939735	0.0	-28.999999999999986
61	0.449770447097238	0.2	-28.999999999999986
62	0.4497606930398153	0.4	-28.999999999999986
63	0.4497445249546888	0.6	-28.999999999999986
64	0.44973401403230157	0.8	-28.999999999999986
65	0.4497269303094634	1.0	-28.999999999999986
66	0.03191413652178499	0.0	-28.899999999999984
67	0.4497704265075374	0.2	-28.899999999999984
68	0.44976069540684716	0.4	-28.899999999999984
69	0.44974452750560584	0.6	-28.899999999999984
70	0.44973401527020623	0.8	-28.899999999999984
71	0.4497269303094634	1.0	-28.899999999999984
72	0.03191339496787047	0.0	-28.799999999999983
73	0.4497704057866506	0.2	-28.799999999999983
74	0.4497606977920852	0.4	-28.799999999999983
75	0.44974453007463056	0.6	-28.799999999999983
76	0.4497340165167809	0.8	-28.799999999999983
77	0.4497269303094634	1.0	-28.799999999999983
78	0.03191265019964057	0.0	-28.69999999999998
79	0.4497703849332896	0.2	-28.69999999999998
80	0.44976070019567926	0.4	-28.69999999999998
81	0.4497445326619237	0.6	-28.69999999999998
82	0.4497340177721039	0.8	-28.69999999999998
83	0.4497269303094634	1.0	-28.69999999999998
84	0.031911902198465986	0.0	-28.59999999999998
85	0.4497703639461503	0.2	-28.59999999999998
86	0.4497607026177797	0.4	-28.59999999999998
87	0.44974453526764696	0.6	-28.59999999999998
88	0.44973401903625354	0.8	-28.59999999999998
89	0.4497269303094634	1.0	-28.59999999999998
90	0.031911150945645214	0.0	-28.49999999999998
91	0.44977034282391126	0.2	-28.49999999999998
92	0.4497607050585379	0.4	-28.49999999999998
93	0.4497445378919639	0.6	-28.49999999999998
94	0.4497340203093092	0.8	-28.49999999999998
95	0.4497269303094634	1.0	-28.49999999999998
96	0.031910396422406145	0.0	-28.399999999999977
97	0.449770321565235	0.2	-28.399999999999977
98	0.449760707518106	0.4	-28.399999999999977
99	0.44974454053503926	0.6	-28.399999999999977
100	0.44973402159135084	0.8	-28.399999999999977
101	0.4497269303094634	1.0	-28.399999999999977
102	0.031909638609907726	0.0	-28.299999999999976
103	0.4497703001687661	0.2	-28.299999999999976
104	0.4497607099966369	0.4	-28.299999999999976
105	0.44974454319703927	0.6	-28.299999999999976
106	0.44973402288245934	0.8	-28.299999999999976
107	0.4497269303094634	1.0	-28.299999999999976
108	0.03190887748924175	0.0	-28.199999999999974
109	0.44977027863313235	0.2	-28.199999999999974
110	0.4497607124942845	0.4	-28.199999999999974
111	0.4497445458781315	0.6	-28.199999999999974
112	0.44973402418271624	0.8	-28.199999999999974
113	0.4497269303094634	1.0	-28.199999999999974
114	0.03190811304143468	0.0	-28.099999999999973
115	0.4497702569569434	0.2	-28.099999999999973
116	0.4497607150112032	0.4	-28.099999999999973
117	0.4497445485784854	0.6	-28.099999999999973
118	0.44973402549220387	0.8	-28.099999999999973
119	0.4497269303094634	1.0	-28.099999999999973
120	0.03190734524744954	0.0	-27.99999999999997
121	0.4497702351387912	0.2	-27.99999999999997
122	0.4497607175475483	0.4	-27.99999999999997
123	0.4497445512982713	0.6	-27.99999999999997
124	0.44973402681100516	0.8	-27.99999999999997
125	0.4497269303094634	1.0	-27.99999999999997
126	0.03190657408818798	0.0	-27.89999999999997
127	0.4497702131772496	0.2	-27.89999999999997
128	0.4497607201034757	0.4	-27.89999999999997
129	0.4497445540376612	0.6	-27.89999999999997
130	0.44973402813920393	0.8	-27.89999999999997
131	0.4497269303094634	1.0	-27.89999999999997
132	0.03190579954449239	0.0	-27.79999999999997
133	0.44977019107087357	0.2	-27.79999999999997
134	0.4497607226791422	0.4	-27.79999999999997
135	0.44974455679682857	0.6	-27.79999999999997
136	0.4497340294768845	0.8	-27.79999999999997
137	0.4497269303094634	1.0	-27.79999999999997
138	0.03190502159714805	0.0	-27.699999999999967
139	0.4497701688181994	0.2	-27.699999999999967
140	0.4497607252747053	0.4	-27.699999999999967
141	0.4497445595759485	0.6	-27.699999999999967
142	0.44973403082413255	0.8	-27.699999999999967
143	0.4497269303094634	1.0	-27.699999999999967
144	0.0319042402268854	0.0	-27.599999999999966
145	0.4497701464177448	0.2	-27.599999999999966
146	0.44976072789032284	0.4	-27.599999999999966
147	0.44974456237519733	0.6	-27.599999999999966
